,act,nalu,arch,lossf,lr,epoch,batch,h1,h2,seed,exp,op,init,loss,cost,fpref,fposop,flr,fmaxstep,fbatch,fcell,farch,fact,floss,fh1,fh2,fseed,fsr,fmean,fstd,fig,fim,fiw,fsg,fsm,fsw,flwt,fwcext,fname
936,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,int,DIV,1.0-1.0,7702603300.0,"7702603300.0
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,-1.0,0.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_-1.0-0.0-0.0_0.5-0.5-0.5_False_True.int.csv
937,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,ext,DIV,1.0-1.0,13354850000.0,"13354850000.0
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,0.0,1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_0.0-1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
938,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,int,SUB,1.0-1.0,57.4887,"57.4887
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,0.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_0.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
939,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,int,DIV,1.0-1.0,3492.7954,"3492.7954
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,0.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_0.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
940,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,int,SUB,1.0-1.0,3.500457e-05,"3.500457e-05
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
941,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,ext,SUB,1.0-1.0,1.9675584e-08,"1.9675584e-08
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,0.0,-1.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_0.0--1.0-0.0_0.1-0.1-0.1_False_True.ext.csv
942,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,SUB,1.0-1.0,2.041497e-09,"2.041497e-09
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_0.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
943,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,ext,MUL,1.0-1.0,0.0001913631,"0.0001913631
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,-1.0,-1.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_-1.0--1.0-0.0_0.1-0.1-0.1_False_True.ext.csv
944,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,int,ADD,1.0-1.0,60.24067,"60.24067
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,1.0,1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_1.0-1.0--1.0_0.1-0.1-0.1_False_True.int.csv
945,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,int,SUB,1.0-1.0,1.9769706e-05,"1.9769706e-05
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
946,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,int,SUB,1.0-1.0,1.6799791e-12,"1.6799791e-12
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_1.0--1.0-1.0_0.5-0.5-0.5_False_True.int.csv
947,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,ext,ADD,1.0-1.0,1.9977794e-08,"1.9977794e-08
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
948,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,SUB,1.0-1.0,0.3886508,"0.3886508
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_1.0-1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
949,none,NALUi,nalu,rsme,0.01,200,64,2,1,106,ext,SUB,1.0-1.0,7346.449,"7346.449
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,106,False,1.0,1.0,-1.0,1.0,-1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_106_False_1.0-1.0_-1.0-1.0--1.0_0.1-0.1-0.1_False_True.ext.csv
950,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,ext,ADD,1.0-1.0,2.1209246e-08,"2.1209246e-08
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,-1.0,-1.0,-1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_-1.0--1.0--1.0_0.1-0.1-0.1_False_True.ext.csv
951,none,NALUi,nalu,rsme,0.01,200,64,2,1,109,ext,ADD,1.0-1.0,1.6781225e-08,"1.6781225e-08
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,109,False,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_109_False_1.0-1.0_-1.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
952,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,ext,ADD,1.0-1.0,6761.165,"6761.165
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,0.0,1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_0.0-1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
953,none,NALUi,nalu,rsme,0.01,200,64,2,1,106,ext,SUB,1.0-1.0,1.1793961e-07,"1.1793961e-07
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,106,False,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_106_False_1.0-1.0_0.0-0.0-0.0_0.1-0.1-0.1_False_True.ext.csv
954,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,int,DIV,1.0-1.0,2052.636,"2052.636
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,-1.0,1.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_-1.0-1.0-1.0_0.1-0.1-0.1_False_True.int.csv
955,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,int,ADD,1.0-1.0,0.001280629,"0.001280629
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_1.0-0.0-0.0_0.5-0.5-0.5_False_True.int.csv
956,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,int,DIV,1.0-1.0,18982.617,"18982.617
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,0.0,1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_0.0-1.0--1.0_0.1-0.1-0.1_False_True.int.csv
957,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,MUL,1.0-1.0,0.00014587282,"0.00014587282
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,-1.0,0.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_-1.0-0.0-1.0_0.5-0.5-0.5_False_True.ext.csv
958,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,int,DIV,1.0-1.0,9735.013,"9735.013
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
959,none,NALUi,nalu,rsme,0.01,200,64,2,1,112,int,MUL,1.0-1.0,7.3518844e-09,"7.3518844e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,112,False,1.0,1.0,1.0,0.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_112_False_1.0-1.0_1.0-0.0--1.0_0.1-0.1-0.1_False_True.int.csv
960,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,int,DIV,1.0-1.0,819.6987,"819.6987
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,-1.0,-1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_-1.0--1.0--1.0_0.1-0.1-0.1_False_True.int.csv
961,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,int,ADD,1.0-1.0,1.720916e-12,"1.720916e-12
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_1.0--1.0-1.0_0.5-0.5-0.5_False_True.int.csv
962,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,MUL,1.0-1.0,1.012002e-08,"1.012002e-08
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,-1.0,0.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_-1.0-0.0-0.0_0.1-0.1-0.1_False_True.int.csv
963,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,ext,SUB,1.0-1.0,2.250857e-10,"2.250857e-10
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_1.0--1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
964,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,int,DIV,1.0-1.0,19024.336,"19024.336
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,1.0,0.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_1.0-0.0--1.0_0.1-0.1-0.1_False_True.int.csv
965,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,int,DIV,1.0-1.0,8970.31,"8970.31
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,0.0,-1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_0.0--1.0-1.0_0.5-0.5-0.5_False_True.int.csv
966,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,ext,SUB,1.0-1.0,0.13253693,"0.13253693
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_0.0-0.0-0.0_0.5-0.5-0.5_False_True.ext.csv
967,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,ext,MUL,1.0-1.0,0.00017134918,"0.00017134918
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,-1.0,0.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_-1.0-0.0-0.0_0.1-0.1-0.1_False_True.ext.csv
968,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,DIV,1.0-1.0,110428.6,"110428.6
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_1.0-0.0-0.0_0.5-0.5-0.5_False_True.int.csv
969,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,ext,DIV,1.0-1.0,134.55025,"134.55025
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_1.0-1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
970,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,int,DIV,1.0-1.0,627.4069,"627.4069
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,0.0,-1.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_0.0--1.0-0.0_0.1-0.1-0.1_False_True.int.csv
971,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,int,MUL,1.0-1.0,9.087528e-09,"9.087528e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,1.0,-1.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_1.0--1.0-0.0_0.1-0.1-0.1_False_True.int.csv
972,none,NALUi,nalu,rsme,0.01,200,64,2,1,106,ext,SUB,1.0-1.0,1.8547679e-08,"1.8547679e-08
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,106,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_106_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
973,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,SUB,1.0-1.0,138.06712,"138.06712
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,1.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_1.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
974,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,ext,DIV,1.0-1.0,7521967300000.0,"7521967300000.0
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,1.0,1.0,-1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_1.0-1.0--1.0_0.1-0.1-0.1_False_True.ext.csv
975,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,ext,SUB,1.0-1.0,0.20786075,"0.20786075
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_0.0-0.0-0.0_0.5-0.5-0.5_False_True.ext.csv
976,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,ext,MUL,1.0-1.0,0.00014599047,"0.00014599047
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,-1.0,-1.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_-1.0--1.0-0.0_0.1-0.1-0.1_False_True.ext.csv
977,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,int,ADD,1.0-1.0,1.552022e-10,"1.552022e-10
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,-1.0,0.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_-1.0-0.0-1.0_0.1-0.1-0.1_False_True.int.csv
978,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,int,SUB,1.0-1.0,1.5493917e-10,"1.5493917e-10
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,-1.0,-1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_-1.0--1.0-1.0_0.5-0.5-0.5_False_True.int.csv
979,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,int,ADD,1.0-1.0,66.34444,"66.34444
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,0.0,1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_0.0-1.0--1.0_0.1-0.1-0.1_False_True.int.csv
980,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,DIV,1.0-1.0,7260.3013,"7260.3013
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,0.0,-1.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_0.0--1.0-1.0_0.1-0.1-0.1_False_True.ext.csv
981,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,ext,ADD,1.0-1.0,1596872500000000.0,"1596872500000000.0
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,-1.0,1.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_-1.0-1.0-1.0_0.1-0.1-0.1_False_True.ext.csv
982,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,ext,DIV,1.0-1.0,1889.2947,"1889.2947
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,-1.0,0.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_-1.0-0.0-0.0_0.1-0.1-0.1_False_True.ext.csv
983,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,ext,DIV,1.0-1.0,2789.916,"2789.916
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_1.0-0.0-0.0_0.1-0.1-0.1_False_True.ext.csv
984,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,ext,DIV,1.0-1.0,2785.871,"2785.871
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_0.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
985,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,ext,SUB,1.0-1.0,7629.356,"7629.356
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,0.0,0.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_0.0-0.0--1.0_0.5-0.5-0.5_False_True.ext.csv
986,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,int,DIV,1.0-1.0,9015.493,"9015.493
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,1.0,0.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_1.0-0.0--1.0_0.5-0.5-0.5_False_True.int.csv
987,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,ext,DIV,1.0-1.0,141.56125,"141.56125
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
988,none,NALUi,nalu,rsme,0.01,200,64,2,1,112,ext,DIV,1.0-1.0,426.43982,"426.43982
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,112,False,1.0,1.0,1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_112_False_1.0-1.0_1.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
989,none,NALUi,nalu,rsme,0.01,200,64,2,1,104,ext,SUB,1.0-1.0,0.13550055,"0.13550055
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,104,False,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_104_False_1.0-1.0_1.0-0.0-1.0_0.5-0.5-0.5_False_True.ext.csv
990,none,NALUi,nalu,rsme,0.01,200,64,2,1,106,ext,SUB,1.0-1.0,0.0065979282,"0.0065979282
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,106,False,1.0,1.0,-1.0,0.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_106_False_1.0-1.0_-1.0-0.0-1.0_0.5-0.5-0.5_False_True.ext.csv
