,epoch,steps,name,nalu,dist,param,extp,seed,op,trainloss,loss,reinits,exp
773,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",104,div,4.38534E+01,1.20180E+01,9,ext
774,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",109,div,1.51111E-04,5.13024E-04,9,ext
775,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,107,add,4.79949E-13,9.02143E-07,0,ext
776,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",104,div,2.58221E+01,1.17713E+02,9,ext
777,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",105,mul,4.34456E-13,1.05343E-10,0,ext
778,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",108,add,3.98897E+00,1.97755E+01,1,ext
779,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,106,div,3.37159E+01,3.35924E+04,9,ext
780,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",108,mul,1.06214E+00,5.41611E+03,4,ext
781,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",100,sub,8.96189E+00,5.36972E+00,9,ext
782,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",105,sub,7.38580E-15,1.51676E-13,0,ext
783,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",105,add,1.76183E-15,9.09324E-13,0,ext
784,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",101,add,1.47658E-01,4.08605E-13,0,ext
785,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,109,add,6.08672E-02,4.25743E-01,0,ext
786,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,107,add,1.07969E-14,2.43764E-15,0,ext
787,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",100,mul,2.33640E-01,2.58422E+03,0,ext
788,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",109,div,2.57208E-02,4.53925E-03,9,ext
789,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,101,mul,7.37857E-03,2.46518E-01,0,ext
790,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,100,sub,1.04545E-01,5.05059E-01,0,ext
791,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",100,div,1.27818E+02,6.67806E-02,9,ext
792,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",104,sub,6.15614E-01,4.96323E+01,0,ext
793,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,108,sub,5.23912E-01,4.86353E-01,4,ext
794,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",101,mul,4.13740E+00,6.43269E+03,9,ext
